gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,AvgMonthlySpend,tenure_1-2yr,tenure_2-4yr,tenure_4-6yr,tenure_6+yr
1,0,1,0,-0.1418631706701798,1,1,0.5050546402596043,-0.014955968594377552,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32813664037817913,0.06721774950593101,False,False,False,False
1,0,0,0,-0.6303319887333078,1,1,-0.31291940321153716,-0.599027418310747,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.06469151477607642,-0.03770412811322247,False,False,False,False
1,0,0,0,-0.26398037518596185,1,0,-0.18184445506910266,-0.347667392790484,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.21187813120742813,0.037130983696950684,False,False,False,False
1,0,1,0,0.46872285190873014,1,1,0.19976615344684553,0.4173385188675466,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,-0.16017445097790903,0.08701546679908277,False,False,False,False
0,0,1,0,0.14307697319997814,1,1,1.36450809769987,0.6735690973829656,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,-0.05456505489094455,0.10740475492896047,False,False,False,False
0,0,1,1,1.445660488034986,1,1,0.6211969993731536,1.5068285692568935,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6549653797556669,0.10900707536568172,False,False,False,False
0,0,1,1,-1.118800806796436,0,0,-1.0180694406866586,-0.9371578811996617,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.8749172397928995,0.6090389997123111,False,False,False,False
1,1,0,0,0.7536629957788882,1,1,1.0907439655036462,1.1469780727409336,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.5769744996284591,0.11159682172678713,False,False,False,False
1,0,0,1,0.9978974048104522,1,0,0.8169798333074225,1.1904400794229306,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.5702497580463396,0.10769255115067852,False,False,False,False
1,0,0,1,1.608483427389362,0,0,0.07532791153947113,1.0409667570986263,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,-0.12672227761409596,0.09452933713851293,False,False,False,False
1,0,1,0,-0.8745663977648718,1,1,-0.6314813024944157,-0.7799180013965958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2889390229440122,-0.32929263078673443,False,False,False,False
0,0,1,1,-1.2002122764736238,1,1,-0.20673210345057755,-0.934941998981145,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.01630438736731827,0.3833585378906919,False,False,False,False
0,1,0,0,-0.4268033145403378,1,0,0.5564891135813189,-0.20993166439594677,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4960367827046641,0.044433187049995236,False,False,False,False
0,0,1,1,1.07930887448764,1,0,-1.4710246412295016,-0.44463966413547507,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.8527438476754643,0.05373786912425134,False,False,False,False
1,0,1,1,1.160720344164828,1,0,1.2931635056729756,1.8208914797328093,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.2619282270014713,0.12412732029485832,False,False,False,False
1,1,1,0,1.07930887448764,1,1,0.5979685275504437,1.1425243688759936,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.39912113623613815,0.10459496336294863,False,False,False,False
0,0,0,0,0.14307697319997814,1,1,0.9911933719777467,0.5556446723876427,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,-0.10993513561020458,0.10054281099579984,False,False,False,False
1,0,0,0,-1.118800806796436,1,0,-1.4826388771408565,-0.9607427661987263,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.3946433263382734,0.6227884856984113,False,False,False,False
1,0,0,0,-1.2816237461508118,1,1,-0.49045129499939133,-0.9869165036907115,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3639278318576741,0.30321496748455606,False,False,False,False
1,1,0,0,-0.8338606629262777,1,1,0.2777474517088,-0.6455828843275052,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.493684193376287,-0.18183765889153838,False,False,False,False
1,0,0,0,-1.2816237461508118,1,0,-1.4693654646707368,-0.9998607661553144,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.6191074933787855,0.3063309759239578,False,False,False,False
1,0,1,0,0.3058999125543541,1,0,0.1931294472117855,0.27310871981280194,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.19581647008829955,0.08206505177099609,False,False,False,False
0,0,1,1,0.38731138223154216,1,1,0.9032570143632024,0.6915594282659729,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.09990152044339434,0.10130110571947457,False,False,False,False
0,0,1,1,1.4863662228735801,1,0,-1.5008898192872715,-0.3959780130397306,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-2.4964172062380423,0.057325776061687234,False,False,False,False
1,0,1,1,-0.1825689055087738,1,0,-0.017585975751368336,-0.21815894986073672,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.25563291113046144,0.050683148706518785,False,False,False,False
1,0,0,0,1.038603139649046,1,0,1.1355417325903014,1.501365651708273,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.9375681363657314,0.11705729499802407,False,False,False,False
1,0,1,0,1.5677776925507678,1,1,1.7029801156879285,2.749192553295991,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2.4397998824673666,0.13929486922297735,False,False,False,False
0,0,1,1,1.5270719577121739,1,1,0.5199872292884888,1.3869515351779271,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0.5505425232252721,0.10451716830704823,False,False,False,False
1,0,1,1,0.7943687306174821,1,0,-1.3316538102932425,-0.4696067330926244,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3216561754788418,0.05059770314129471,False,False,False,False
1,0,1,1,-0.5896262538947137,0,0,-1.3067661619117674,-0.8036345229630971,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5065169084028868,-0.06029994218787566,False,False,False,False
1,0,1,0,1.608483427389362,1,1,0.5763992322864986,1.6152751613967786,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.6848774421113906,0.10920463056287728,False,False,False,False
1,0,0,0,-0.5896262538947137,1,0,-0.5153389433808663,-0.6250695192352956,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.041644979810237646,-0.03154890671455643,False,False,False,False
0,0,1,0,0.9978974048104522,1,1,0.17985603474166537,0.8009274763779142,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,-0.0711057706441562,0.09470399944752216,False,False,False,False
0,0,0,0,-0.22327464034736783,1,1,-0.2730991658011772,-0.2836262027325588,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.19904900323714098,0.04419928061181665,False,False,False,False
1,0,1,0,-0.34539184486314983,1,1,1.3180511540544506,0.10667621971707728,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.7106582464187728,0.0793905453709086,False,False,False,False
1,0,1,1,-0.9152721326034657,1,0,-1.4760021709057967,-0.9025594033917317,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1.0867205204087866,-0.6028483115749651,False,False,False,False
0,0,1,1,1.608483427389362,1,0,-1.3283354571757122,-0.19312606261986914,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-2.400276459361652,0.06299458315140617,False,False,False,False
1,0,0,0,-1.0373893371192477,1,1,-1.3233579274994174,-0.9418090399157565,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1.108730159991414,1.949427555300565,False,False,False,False
1,0,1,1,0.8757802002946701,1,1,0.1914702706530206,0.6453111142399003,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,-0.08357664512680775,0.0909311975410116,False,False,False,False
0,1,1,0,0.46872285190873014,1,1,0.6709722961361035,0.6016516527067481,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.06378975761145195,0.09536946842892065,False,False,False,False
1,0,1,0,0.9571916699718581,1,1,0.5299422886410792,0.9908571037610789,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.2594174604524142,0.10172896235674307,False,False,False,False
1,0,0,0,-1.2816237461508118,1,0,-1.5058673489635668,-1.0003434335692487,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.6659108027914376,0.30644716606915584,False,False,False,False
0,0,0,0,1.608483427389362,1,1,1.548676695722784,2.5069812692125746,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2.259703388333693,0.13199038240380115,False,False,False,False
0,0,0,1,-0.8338606629262777,1,1,0.44366510758529926,-0.6099532534079881,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.631830404801544,-0.16787921718386034,False,False,False,False
1,0,1,0,-0.1825689055087738,1,0,-0.3510804640631319,-0.38301181114722166,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.19605090865945407,0.03728886569960741,False,False,False,False
0,0,1,1,1.608483427389362,1,1,1.3014593884668006,2.195573029513298,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,1.8592783610519135,0.1240329726599257,False,False,False,False
1,1,0,0,-1.118800806796436,1,0,-0.4838145887643313,-0.9048191644660607,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2772322402657194,0.5901862161369515,False,False,False,False
1,0,0,0,-0.10115743583158582,1,1,0.9978300782128069,0.24267873330703213,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.3550227717052056,0.08628574867783452,False,False,False,False
1,0,0,0,-0.4268033145403378,1,1,1.1853170293532511,0.05116946711462762,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.7625934381073373,0.07461996021966502,False,False,False,False
1,0,1,0,1.323543283519204,1,1,1.3047777415843302,1.980522757177641,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1.4897492427975345,0.12475946903689554,False,False,False,False
0,0,0,0,0.6722515261017001,1,1,0.6494030008721584,0.7052935101351956,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.18739249697903163,0.09613890795017732,False,False,False,False
0,0,0,0,-0.7931549280876837,1,1,0.538238171434904,-0.5910634059808304,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.6883464017682032,-0.11648294422018861,False,False,False,False
1,0,1,0,0.8757802002946701,1,0,1.4872871630484796,1.672164097957313,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.061957267510185,0.1273963722932397,False,False,False,False
